Date,Sentiment,Label
2025-01-13,49.90,Neutral
2025-01-14,53.38,Neutral
2025-01-15,50.92,Neutral
2025-01-16,50.60,Neutral
2025-01-17,53.31,Neutral
2025-01-18,57.84,Neutral
2025-01-19,46.96,Neutral
2025-01-20,48.88,Neutral
2025-01-21,50.54,Neutral
2025-01-22,61.91,Greed
2025-01-23,57.73,Neutral
2025-01-24,53.81,Neutral
2025-01-25,51.07,Neutral
2025-01-26,48.27,Neutral
2025-01-27,37.51,Fear
2025-01-28,41.45,Neutral
2025-01-29,45.41,Neutral
2025-01-30,53.22,Neutral
2025-01-31,46.35,Neutral
2025-02-01,42.26,Neutral
2025-02-02,35.12,Fear
2025-02-03,34.30,Fear
2025-02-04,35.16,Fear
2025-02-05,41.20,Neutral
2025-02-06,42.03,Neutral
2025-02-07,37.37,Fear
2025-02-08,34.68,Fear
2025-02-09,34.67,Fear
2025-02-10,39.72,Fear
2025-02-11,45.32,Neutral
2025-02-12,43.09,Neutral
2025-02-13,36.95,Fear
2025-02-14,31.28,Fear
2025-02-15,29.64,Fear
2025-02-16,37.55,Fear
2025-02-17,48.35,Neutral
2025-02-18,57.69,Neutral
2025-02-19,54.85,Neutral
2025-02-20,49.69,Neutral
2025-02-21,46.00,Neutral
2025-02-22,47.59,Neutral
2025-02-23,40.06,Neutral
2025-02-24,40.54,Neutral
2025-02-25,38.63,Fear
2025-02-26,33.10,Fear
2025-02-27,32.99,Fear
2025-02-28,35.26,Fear
2025-03-01,48.68,Neutral
2025-03-02,41.31,Neutral
2025-03-03,38.21,Fear
2025-03-04,34.17,Fear
2025-03-05,44.08,Neutral
2025-03-06,48.20,Neutral
2025-03-07,53.25,Neutral
2025-03-08,51.73,Neutral
2025-03-09,51.11,Neutral
2025-03-10,48.69,Neutral
2025-03-11,38.88,Fear
2025-03-12,39.68,Fear
2025-03-13,41.13,Neutral
2025-03-14,49.97,Neutral
2025-03-15,48.82,Neutral
2025-03-16,50.79,Neutral
2025-03-17,44.82,Neutral
2025-03-18,44.68,Neutral
2025-03-19,38.12,Fear
2025-03-20,48.65,Neutral
2025-03-21,53.35,Neutral
2025-03-22,62.50,Greed
2025-03-23,59.61,Neutral
2025-03-24,57.41,Neutral
2025-03-25,51.53,Neutral
2025-03-26,51.36,Neutral
2025-03-27,48.28,Neutral
2025-03-28,48.88,Neutral
2025-03-29,46.67,Neutral
2025-03-30,51.01,Neutral
2025-03-31,52.52,Neutral
2025-04-01,58.06,Neutral
2025-04-02,57.32,Neutral
2025-04-03,50.41,Neutral
2025-04-04,39.94,Fear
2025-04-05,31.40,Fear
2025-04-06,37.45,Fear
2025-04-07,35.23,Fear
2025-04-08,44.04,Neutral
2025-04-09,43.97,Neutral
2025-04-10,53.11,Neutral
2025-04-11,51.21,Neutral
2025-04-12,52.61,Neutral
2025-04-13,54.92,Neutral
2025-04-14,47.53,Neutral
2025-04-15,44.99,Neutral
