Date,Sentiment,Label
2023-06-20,43.72,Neutral
2023-06-19,49.99,Neutral
2023-06-18,57.86,Neutral
2023-06-17,63.80,Greed
2023-06-16,61.29,Greed
2023-06-15,62.16,Greed
2023-06-14,57.91,Neutral
2023-06-13,53.26,Neutral
2023-06-12,44.87,Neutral
2023-06-11,41.59,Neutral
2023-06-10,41.24,Neutral
2023-06-09,43.58,Neutral
2023-06-08,47.36,Neutral
2023-06-07,47.52,Neutral
2023-06-06,43.25,Neutral
2023-06-05,39.89,Fear
2023-06-04,40.13,Neutral
2023-06-03,42.48,Neutral
2023-06-02,43.19,Neutral
2023-06-01,46.51,Neutral
2023-05-31,48.44,Neutral
2023-05-30,54.96,Neutral
2023-05-29,59.61,Neutral
2023-05-28,65.66,Greed
2023-05-27,66.41,Greed
2023-05-26,61.84,Greed
2023-05-25,47.72,Neutral
2023-05-24,36.87,Fear
2023-05-23,34.40,Fear
2023-05-22,44.66,Neutral
2023-05-21,51.64,Neutral
2023-05-20,54.83,Neutral
2023-05-19,54.70,Neutral
2023-05-18,56.90,Neutral
2023-05-17,52.80,Neutral
2023-05-16,48.25,Neutral
2023-05-15,41.40,Neutral
2023-05-14,40.85,Neutral
2023-05-13,40.90,Neutral
2023-05-12,48.33,Neutral
2023-05-11,46.98,Neutral
2023-05-10,33.34,Fear
2023-05-09,17.95,Extreme Fear
2023-05-08,20.83,Fear
2023-05-07,35.98,Fear
2023-05-06,45.48,Neutral
2023-05-05,48.41,Neutral
2023-05-04,45.57,Neutral
2023-05-03,39.70,Fear
2023-05-02,35.26,Fear
2023-05-01,36.56,Fear
2023-04-30,40.88,Neutral
2023-04-29,40.83,Neutral
2023-04-28,35.75,Fear
2023-04-27,22.14,Fear
2023-04-26,22.66,Fear
2023-04-25,31.37,Fear
2023-04-24,41.90,Neutral
2023-04-23,38.29,Fear
2023-04-22,31.59,Fear
2023-04-21,31.52,Fear
2023-04-20,25.98,Fear
2023-04-19,34.88,Fear
2023-04-18,45.50,Neutral
2023-04-17,57.41,Neutral
2023-04-16,54.90,Neutral
2023-04-15,50.73,Neutral
2023-04-14,55.06,Neutral
2023-04-13,59.18,Neutral
2023-04-12,63.45,Greed
2023-04-11,53.83,Neutral
2023-04-10,49.37,Neutral
2023-04-09,44.78,Neutral
2023-04-08,49.75,Neutral
2023-04-07,49.75,Neutral
2023-04-06,50.48,Neutral
2023-04-05,47.86,Neutral
2023-04-04,44.86,Neutral
2023-04-03,49.04,Neutral
2023-04-02,56.56,Neutral
